"time","score","max","min","number_of_tweets"
"2020-04-08 13:49:00","0.19026538461538456","0.9045","-0.7003","26"
"2020-04-08 13:50:00","0.07821290322580642","0.7644","-0.8776","31"
"2020-04-08 13:51:00","0.11958484848484849","0.8904","-0.7034","33"
"2020-04-08 13:52:00","0.20626153846153847","0.8209","-0.8402","26"
"2020-04-08 13:53:00","0.02981818181818182","0.8209","-0.6625","22"
"2020-04-08 13:54:00","0.15953461538461539","0.8904","-0.8007","26"
"2020-04-08 13:55:00","0.030657142857142848","0.8213","-0.8776","35"
"2020-04-08 13:56:00","0.040159375000000004","0.8904","-0.6466","32"
"2020-04-08 13:57:00","0.05564399999999996","0.8309","-0.8776","25"
"2020-04-08 13:58:00","0.041506060606060616","0.8209","-0.7579","33"
"2020-04-08 13:59:00","-0.060890909090909086","0.7556","-0.7579","22"
"2020-04-08 14:00:00","-0.01432666666666669","0.8904","-0.8776","30"
"2020-04-08 14:01:00","-0.05029687500000001","0.8209","-0.8007","32"
"2020-04-08 14:02:00","0.08115172413793104","0.8209","-0.8074","29"
"2020-04-08 14:03:00","0.043916129032258056","0.7501","-0.8007","31"
"2020-04-08 14:04:00","0.17448461538461535","0.8718","-0.631","26"
"2020-04-08 14:05:00","0.176512","0.8209","-0.5994","25"
"2020-04-08 14:06:00","0.11913499999999999","0.7717","-0.4588","20"
"2020-04-08 14:07:00","0.010824999999999987","0.8016","-0.6466","28"
"2020-04-08 14:08:00","-0.153024","0.6476","-0.7003","25"
"2020-04-08 14:09:00","0.02957878787878789","0.8016","-0.6625","33"
"2020-04-08 14:10:00","0.013379411764705893","0.8016","-0.8402","34"
"2020-04-08 14:11:00","0.01509615384615385","0.7269","-0.8402","26"
"2020-04-08 14:12:00","0.0754730769230769","0.8309","-0.636","26"
"2020-04-08 14:13:00","-0.06281739130434784","0.7269","-0.6625","23"
"2020-04-08 14:14:00","0.036811538461538465","0.8126","-0.7579","26"
"2020-04-08 14:15:00","-0.07816896551724137","0.8016","-0.636","29"
"2020-04-08 14:16:00","-0.08040555555555556","0.4215","-0.8207","18"
"2020-04-08 14:17:00","0.048980769230769224","0.7717","-0.6625","26"
"2020-04-08 14:18:00","-0.07659600000000003","0.807","-0.8733","25"
"2020-04-08 14:19:00","-0.022051851851851857","0.8016","-0.8402","27"
"2020-04-08 14:20:00","0.06616666666666667","0.7269","-0.4871","27"
"2020-04-08 14:21:00","-0.004059999999999995","0.8718","-0.636","25"
"2020-04-08 14:22:00","-0.024293103448275847","0.717","-0.6688","29"
"2020-04-08 14:23:00","0.05504827586206896","0.8442","-0.9593","29"
"2020-04-08 14:24:00","-0.02175999999999999","0.8016","-0.743","30"
"2020-04-08 14:25:00","0.011756249999999998","0.8209","-0.6808","32"
"2020-04-08 14:26:00","0.01650714285714286","0.9246","-0.6808","28"
"2020-04-08 14:27:00","0.08039062500000001","0.8126","-0.6808","32"
"2020-04-08 14:28:00","-0.06510645161290322","0.8016","-0.6808","31"
"2020-04-08 14:29:00","0.06512758620689657","0.8718","-0.7777","29"
"2020-04-08 14:30:00","0.1762974358974359","0.9215","-0.631","39"
"2020-04-08 14:31:00","-0.07534117647058822","0.7717","-0.8207","34"
"2020-04-08 14:32:00","0.035571875","0.8718","-0.743","32"
"2020-04-08 14:33:00","-0.04941714285714286","0.8718","-0.5849","35"
"2020-04-08 14:34:00","0.07015","0.8718","-0.6696","36"
"2020-04-08 14:35:00","0.15598918918918916","0.8535","-0.6808","37"
"2020-04-08 14:36:00","0.07379761904761904","0.8126","-0.836","42"
"2020-04-08 14:37:00","-0.003958823529411763","0.8718","-0.8733","34"
"2020-04-08 14:38:00","0.023902564102564097","0.836","-0.7184","39"
"2020-04-08 14:39:00","0.0013159090909090974","0.9684","-0.7269","44"
"2020-04-08 14:40:00","0.06914651162790698","0.8126","-0.8402","43"
"2020-04-08 14:41:00","0.0713638888888889","0.9169","-0.6696","36"
"2020-04-08 14:42:00","0.09868536585365854","0.8535","-0.7777","41"
"2020-04-08 14:43:00","0.09024318181818182","0.9169","-0.6696","44"
"2020-04-08 14:44:00","0.17986060606060608","0.8067","-0.5849","33"
"2020-04-08 14:45:00","0.020591489361702124","0.9169","-0.8402","47"
"2020-04-08 14:46:00","0.094598","0.7901","-0.7184","50"
"2020-04-08 14:47:00","0.045826086956521725","0.8126","-0.7964","46"
"2020-04-08 14:48:00","0.046560000000000004","0.9169","-0.8733","50"
"2020-04-08 14:49:00","0.06718372093023257","0.8748","-0.5849","43"
"2020-04-08 14:50:00","0.02763461538461539","0.9169","-0.8733","52"
"2020-04-08 14:51:00","0.05769333333333331","0.7901","-0.8733","45"
"2020-04-08 14:52:00","0.08441363636363639","0.7003","-0.8207","44"
"2020-04-08 14:53:00","0.08158863636363635","0.836","-0.8733","44"
"2020-04-08 14:54:00","0.11569333333333333","0.836","-0.8733","45"
"2020-04-08 14:55:00","0.12337500000000001","0.7717","-0.5732","40"
"2020-04-08 14:56:00","0.03263636363636363","0.9169","-0.8305","44"
"2020-04-08 14:57:00","0.019125531914893617","0.8067","-0.8733","47"
"2020-04-08 14:58:00","0.14782500000000004","0.8535","-0.7269","56"
"2020-04-08 14:59:00","0.0019490566037735776","0.8217","-0.8207","53"
"2020-04-08 15:00:00","0.12875142857142854","0.836","-0.8305","35"
"2020-04-08 15:01:00","0.08477735849056602","0.8977","-0.8207","53"
"2020-04-08 15:02:00","0.018166666666666668","0.8074","-0.8207","45"
"2020-04-08 15:03:00","0.007530769230769228","0.8977","-0.8305","39"
"2020-04-08 15:04:00","0.06660476190476189","0.6705","-0.5826","42"
"2020-04-08 15:05:00","0.009302702702702694","0.8126","-0.8305","37"
"2020-04-08 15:06:00","-0.020617999999999997","0.8074","-0.765","50"
"2020-04-08 15:07:00","0.12013947368421055","0.8977","-0.5994","38"
"2020-04-08 15:08:00","-0.12038378378378377","0.8074","-0.8207","37"
"2020-04-08 15:09:00","0.06605641025641026","0.8126","-0.8207","39"
"2020-04-08 15:10:00","0.0855027027027027","0.8481","-0.7184","37"
"2020-04-08 15:11:00","-0.05933684210526315","0.6705","-0.8207","38"
"2020-04-08 15:12:00","0.022063636363636358","0.9215","-0.8305","33"
"2020-04-08 15:13:00","-0.024860975609756093","0.7876","-0.8207","41"
"2020-04-08 15:14:00","0.022746428571428567","0.8535","-0.8207","28"
"2020-04-08 15:15:00","0.11594054054054055","0.9215","-0.6705","37"
"2020-04-08 15:16:00","-0.0521344827586207","0.6571","-0.8207","29"
"2020-04-08 15:17:00","-0.144416","0.7263","-0.8126","25"
"2020-04-08 15:18:00","0.09464166666666667","0.8217","-0.5849","24"
"2020-04-08 15:19:00","-0.056142857142857154","0.836","-0.8402","28"
"2020-04-08 15:20:00","-0.038568571428571424","0.8217","-0.8402","35"
"2020-04-08 15:21:00","-0.06840370370370372","0.9169","-0.8305","27"
"2020-04-08 15:22:00","0.2590125","0.9169","-0.5423","8"
"2020-04-08 15:23:00","0.0881608695652174","0.8074","-0.6249","23"
"2020-04-08 15:24:00","-0.04102307692307693","0.8268","-0.7845","26"
"2020-04-08 15:25:00","-0.012376190476190482","0.8217","-0.8402","21"
"2020-04-08 15:26:00","0.07288399999999999","0.78","-0.6688","25"
"2020-04-08 15:27:00","0.041377272727272735","0.8268","-0.7845","22"
"2020-04-08 15:28:00","0.07080434782608692","0.8217","-0.7269","23"
"2020-04-08 15:29:00","0.19742","0.8217","-0.4019","10"
"2020-04-08 15:30:00","7.058823529410988e-05","0.8268","-0.8207","17"
"2020-04-08 15:31:00","-0.07676666666666666","0.6571","-0.8126","18"
"2020-04-08 15:32:00","-0.035726086956521734","0.8268","-0.8305","23"
"2020-04-08 15:33:00","0.21094285714285713","0.7876","-0.4588","7"
"2020-04-08 15:34:00","-0.22731249999999997","0.8074","-0.8207","8"
"2020-04-08 15:35:00","0.1917888888888889","0.8268","-0.636","18"
"2020-04-08 15:36:00","0.1879333333333333","0.8268","-0.2225","12"
"2020-04-08 15:37:00","-0.0986357142857143","0.7304","-0.743","14"
"2020-04-08 15:38:00","0.21442727272727274","0.8268","-0.7269","11"
"2020-04-08 15:39:00","0.06391999999999999","0.8268","-0.8207","10"
"2020-04-08 15:40:00","-0.002299999999999994","0.7304","-0.8402","11"
"2020-04-08 15:41:00","-0.007500000000000003","0.8074","-0.7964","16"
"2020-04-08 15:42:00","0.11904374999999996","0.8074","-0.7269","16"
"2020-04-08 15:43:00","-0.23689090909090907","0.8268","-0.7845","11"
"2020-04-08 15:44:00","-0.07391249999999999","0.8074","-0.743","16"
"2020-04-08 15:45:00","0.03249","0.8074","-0.8207","10"
"2020-04-08 15:46:00","0.2687545454545454","0.8074","0.0","11"
"2020-04-08 15:47:00","0.006763636363636355","0.7876","-0.7269","11"
"2020-04-08 15:48:00","0.14915000000000003","0.8268","-0.6588","14"
"2020-04-08 15:49:00","0.1722416666666667","0.8074","-0.7096","12"
"2020-04-08 15:50:00","0.1578","0.8074","-0.296","10"
"2020-04-08 15:51:00","0.0645125","0.8268","-0.743","8"
"2020-04-08 15:52:00","-0.07945","0.0","-0.4767","6"
"2020-04-08 15:53:00","0.09883","0.6571","-0.3382","10"
"2020-04-08 15:54:00","0.04884999999999999","0.5707","-0.6588","8"
"2020-04-08 15:55:00","-0.06624615384615384","0.4574","-0.7269","13"
"2020-04-08 15:56:00","0.0791","0.3164","0.0","4"
"2020-04-08 15:57:00","0.12444545454545457","0.6249","-0.6588","11"
"2020-04-08 15:58:00","-0.018069999999999996","0.8513","-0.743","10"
"2020-04-08 15:59:00","0.16834999999999997","0.872","-0.6588","4"
"2020-04-08 16:00:00","-0.00694444444444446","0.8074","-0.7443","18"
"2020-04-08 16:01:00","-0.02512000000000001","0.8268","-0.6249","10"
"2020-04-08 16:02:00","-0.1588142857142857","0.4019","-0.6588","7"
"2020-04-08 16:03:00","0.011030000000000007","0.6588","-0.765","10"
"2020-04-08 16:04:00","0.22649999999999998","0.8268","-0.2481","5"
"2020-04-08 16:05:00","0.1387","0.8074","-0.3612","7"
"2020-04-08 16:06:00","-0.047555555555555545","0.8074","-0.7678","9"
"2020-04-08 16:07:00","-0.013777777777777778","0.9308","-0.6588","9"
"2020-04-08 16:08:00","-0.093825","0.4926","-0.7964","8"
"2020-04-08 16:09:00","-0.06520000000000001","0.5707","-0.7357","12"
"2020-04-08 16:10:00","0.2492714285714286","0.8074","-0.2415","7"
"2020-04-08 16:11:00","0.02078","0.8074","-0.6588","10"
"2020-04-08 16:12:00","0.0083","0.5707","-0.6249","13"
"2020-04-08 16:13:00","0.017818181818181813","0.8442","-0.8802","11"
"2020-04-08 16:14:00","-0.09302727272727272","0.3802","-0.7506","11"
"2020-04-08 16:15:00","-0.23605833333333334","0.3468","-0.8402","12"
"2020-04-08 16:16:00","0.01169333333333331","0.8442","-0.6249","15"
"2020-04-08 16:17:00","0.04948461538461536","0.5707","-0.7104","13"
"2020-04-08 16:18:00","-0.010075000000000011","0.4574","-0.7357","8"
"2020-04-08 16:19:00","-0.020722222222222215","0.9136","-0.743","9"
"2020-04-08 16:20:00","0.1347857142857143","0.5707","-0.4003","7"
"2020-04-08 16:21:00","-0.05691666666666667","0.4574","-0.7783","12"
"2020-04-08 16:22:00","-0.0542125","0.3468","-0.5324","8"
"2020-04-08 16:23:00","0.13726999999999998","0.8442","-0.6588","10"
"2020-04-08 16:24:00","-0.07783571428571431","0.8442","-0.6588","14"
"2020-04-08 16:25:00","0.15977142857142854","0.9493","-0.6588","14"
"2020-04-08 16:26:00","-0.0572470588235294","0.5106","-0.6588","17"
"2020-04-08 16:27:00","-0.05047999999999999","0.4574","-0.6588","10"
"2020-04-08 16:28:00","0.24530833333333335","0.8074","-0.4003","12"
"2020-04-08 16:29:00","0.017459999999999986","0.9136","-0.7964","10"
"2020-04-08 16:30:00","-0.18775714285714287","0.4019","-0.6369","7"
"2020-04-08 16:31:00","-0.04198571428571428","0.5106","-0.743","14"
"2020-04-08 16:32:00","-0.0018099999999999894","0.6688","-0.5574","10"
"2020-04-08 16:33:00","0.10932857142857143","0.836","-0.7783","7"
"2020-04-08 16:34:00","-0.062423529411764704","0.9136","-0.8074","17"
"2020-04-08 16:35:00","0.08901666666666667","0.8442","-0.636","18"
"2020-04-08 16:36:00","0.17036666666666667","0.9136","-0.5389","9"
"2020-04-08 16:37:00","0.036423076923076905","0.8442","-0.5389","13"
"2020-04-08 16:38:00","-0.1413846153846154","0.4939","-0.8402","13"
"2020-04-08 16:39:00","0.021969230769230748","0.9136","-0.6588","13"
"2020-04-08 16:40:00","0.002819999999999989","0.9136","-0.6588","10"
"2020-04-08 16:41:00","-0.05538235294117646","0.5707","-0.7783","17"
"2020-04-08 16:42:00","0.09874117647058822","0.9136","-0.743","17"
"2020-04-08 16:43:00","-0.032070000000000015","0.9136","-0.5389","10"
"2020-04-08 16:44:00","0.10735714285714285","0.9136","-0.34","7"
"2020-04-08 16:45:00","-0.047684615384615374","0.5106","-0.8402","13"
"2020-04-08 16:46:00","-0.16011999999999998","0.7712","-0.8402","10"
"2020-04-08 16:47:00","-0.34354","0.0","-0.7783","5"
"2020-04-08 16:48:00","-0.35792857142857143","0.0","-0.6249","7"
"2020-04-08 16:49:00","0.11233636363636364","0.836","-0.743","11"
"2020-04-08 16:50:00","-0.042445454545454536","0.9136","-0.5574","11"
"2020-04-08 16:51:00","-0.35141666666666665","0.0","-0.8802","12"
"2020-04-08 16:52:00","-0.11607500000000003","0.2263","-0.5389","12"
"2020-04-08 16:53:00","-0.0309","0.5707","-0.7351","9"
"2020-04-08 16:54:00","-0.18445","0.836","-0.743","10"
"2020-04-08 16:55:00","-0.12338","0.2263","-0.743","10"
"2020-04-08 16:56:00","-0.07506","0.2263","-0.6369","10"
"2020-04-08 16:57:00","0.07669000000000001","0.6688","-0.7351","10"
"2020-04-08 16:58:00","-0.010274999999999998","0.7501","-0.636","12"
"2020-04-08 16:59:00","-0.16187142857142858","0.7501","-0.8402","7"
"2020-04-08 17:00:00","0.17242307692307696","0.8436","-0.8299","13"
"2020-04-08 17:01:00","-0.045457142857142856","0.0","-0.3182","7"
"2020-04-08 17:02:00","-0.28006666666666663","0.0","-0.8402","3"
"2020-04-08 17:03:00","-0.18129333333333336","0.4201","-0.8402","15"
"2020-04-08 17:04:00","-0.010575000000000001","0.4344","-0.4767","4"
"2020-04-08 17:05:00","-0.1911375","0.7501","-0.8402","8"
"2020-04-08 17:06:00","0.3262777777777778","0.7501","-0.3382","9"
"2020-04-08 17:07:00","0.06329166666666668","0.5411","-0.636","12"
"2020-04-08 17:08:00","0.14185555555555554","0.7089","-0.4753","9"
"2020-04-08 17:09:00","-0.19565833333333335","0.0772","-0.7351","12"
"2020-04-08 17:10:00","0.02015000000000001","0.7501","-0.7351","6"
"2020-04-08 17:11:00","-0.038338461538461543","0.6688","-0.7351","13"
"2020-04-08 17:12:00","0.1310625","0.4404","0.0","8"
"2020-04-08 17:13:00","-0.057874999999999996","0.7777","-0.4023","8"
"2020-04-08 17:14:00","-0.02188","0.4404","-0.4753","10"
"2020-04-08 17:15:00","-0.127975","0.0","-0.743","8"
"2020-04-08 17:16:00","0.025457142857142845","0.7501","-0.5994","7"
"2020-04-08 17:17:00","0.03398888888888889","0.4404","-0.3382","9"
"2020-04-08 17:18:00","0.06062222222222223","0.4344","-0.25","9"
"2020-04-08 17:19:00","-0.13604285714285716","0.6688","-0.7351","7"
"2020-04-08 17:20:00","0.16695","0.7501","0.0","8"
"2020-04-08 17:21:00","-0.09846","0.4574","-0.875","10"
"2020-04-08 17:22:00","0.10478749999999999","0.6688","0.0","8"
"2020-04-08 17:23:00","0.01986","0.4588","-0.3595","5"
"2020-04-08 17:24:00","-0.09556000000000002","0.4588","-0.5994","15"
"2020-04-08 17:25:00","0.04865","0.6688","-0.5709","8"
"2020-04-08 17:26:00","-0.07867692307692307","0.5106","-0.8402","13"
"2020-04-08 17:27:00","0.13328571428571429","0.4926","0.0","7"
"2020-04-08 17:28:00","0.04956666666666667","0.7707","-0.8299","12"
"2020-04-08 17:29:00","0.18717272727272727","0.6688","0.0","11"
"2020-04-08 17:30:00","-0.011470000000000003","0.4588","-0.743","10"
"2020-04-08 17:31:00","-0.11583124999999998","0.9412","-0.8402","16"
"2020-04-08 17:32:00","0.1335125","0.9371","-0.4939","8"
"2020-04-08 17:33:00","0.04084","0.4588","-0.1531","10"
"2020-04-08 17:34:00","0.1183263157894737","0.8074","-0.7964","19"
"2020-04-08 17:35:00","0.12331249999999999","0.6688","-0.4389","8"
"2020-04-08 17:36:00","-0.07405833333333334","0.4588","-0.4003","12"
"2020-04-08 17:37:00","0.19656666666666667","0.6688","0.0","6"
"2020-04-08 17:38:00","-0.17942222222222223","0.4588","-0.8553","9"
"2020-04-08 17:39:00","-0.005961538461538463","0.6688","-0.743","13"
"2020-04-08 17:40:00","-0.08720714285714286","0.4588","-0.8299","14"
"2020-04-08 17:41:00","0.11348571428571429","0.6249","0.0","7"
"2020-04-08 17:42:00","-0.12137272727272728","0.0","-0.7357","11"
"2020-04-08 17:43:00","0.18514999999999998","0.7964","-0.8299","8"
"2020-04-08 17:44:00","-0.09312000000000001","0.4588","-0.8997","10"
"2020-04-08 17:45:00","0.16183333333333336","0.5551","-0.296","12"
"2020-04-08 17:46:00","-0.012346153846153849","0.4389","-0.5994","13"
"2020-04-08 17:47:00","-0.03953076923076923","0.6496","-0.743","13"
"2020-04-08 17:48:00","-0.11729","0.1695","-0.743","10"
"2020-04-08 17:49:00","-0.007169999999999993","0.636","-0.4753","10"
"2020-04-08 17:50:00","0.029333333333333326","0.9062","-0.636","15"
"2020-04-08 17:51:00","0.0479111111111111","0.946","-0.8299","9"
"2020-04-08 17:52:00","-0.08149166666666667","0.1695","-0.4753","12"
"2020-04-08 17:53:00","0.13149999999999998","0.4926","-0.4753","11"
"2020-04-08 17:54:00","0.15819999999999998","0.6239","-0.3182","7"
"2020-04-08 17:55:00","-0.30920000000000003","0.0","-0.4753","4"
"2020-04-08 17:56:00","0.12198","0.6412","-0.5423","10"
"2020-04-08 17:57:00","-0.049669230769230785","0.4019","-0.7096","13"
"2020-04-08 17:58:00","-0.021700000000000004","0.4926","-0.743","8"
"2020-04-08 17:59:00","-0.21415000000000006","0.4019","-0.6591","4"
"2020-04-08 18:00:00","0.052670588235294115","0.8327","-0.8402","17"
"2020-04-08 18:01:00","-0.2440166666666667","0.4926","-0.8299","6"
"2020-04-08 18:02:00","-0.11244375","0.9062","-0.8402","16"
"2020-04-08 18:03:00","-0.08245555555555556","0.4926","-0.4767","9"
"2020-04-08 18:04:00","0.11413333333333332","0.4019","0.0","9"
"2020-04-08 18:05:00","0.0916","0.6412","0.0","7"
"2020-04-08 18:06:00","-0.0128375","0.0","-0.1027","8"
"2020-04-08 18:07:00","-0.016509090909090907","0.2924","-0.3716","11"
"2020-04-08 18:08:00","-0.06372142857142857","0.9062","-0.743","14"
"2020-04-08 18:09:00","-0.20391818181818183","0.5951","-0.8402","11"
"2020-04-08 18:10:00","-0.054614285714285726","0.4574","-0.9169","7"
"2020-04-08 18:11:00","-0.018555555555555547","0.9062","-0.6249","9"
"2020-04-08 18:12:00","0.11269230769230767","0.7773","-0.636","13"
"2020-04-08 18:13:00","-0.008575000000000008","0.4847","-0.5368","12"
"2020-04-08 18:14:00","-0.01523333333333334","0.508","-0.5994","6"
"2020-04-08 18:15:00","0.071","0.9062","-0.8402","8"
"2020-04-08 18:16:00","0.2562416666666667","0.9062","-0.743","12"
"2020-04-08 18:17:00","0.0864222222222222","0.5951","-0.34","9"
"2020-04-08 18:18:00","-0.023319999999999987","0.5661","-0.6662","5"
"2020-04-08 18:19:00","-0.013862500000000007","0.4019","-0.34","8"
"2020-04-08 18:20:00","-0.03745714285714284","0.9062","-0.8402","7"
"2020-04-08 18:21:00","-0.043690909090909086","0.6412","-0.7424","11"
"2020-04-08 18:22:00","0.13825384615384614","0.9062","-0.7469","13"
"2020-04-08 18:23:00","0.019800000000000016","0.8074","-0.5932","8"
"2020-04-08 18:24:00","0.22097999999999995","0.9062","-0.4215","10"
"2020-04-08 18:25:00","0.26210666666666665","0.9062","-0.5368","15"
"2020-04-08 18:26:00","0.240325","0.9062","-0.34","8"
"2020-04-08 18:27:00","0.13123846153846153","0.9062","-0.6662","13"
"2020-04-08 18:28:00","-0.2946166666666667","0.3818","-0.743","6"
"2020-04-08 18:29:00","0.092875","0.9062","-0.8126","8"
"2020-04-08 18:30:00","0.0313157894736842","0.6412","-0.836","19"
"2020-04-08 18:31:00","0.094075","0.8327","-0.6662","12"
"2020-04-08 18:32:00","-0.03169166666666667","0.9062","-0.8402","12"
"2020-04-08 18:33:00","0.10436666666666665","0.6412","-0.6662","12"
"2020-04-08 18:34:00","0.04949090909090909","0.9062","-0.8402","11"
"2020-04-08 18:35:00","-0.15344285714285716","0.4574","-0.8126","14"
"2020-04-08 18:36:00","-0.2622384615384616","0.4574","-0.8126","13"
"2020-04-08 18:37:00","0.07824285714285714","0.9062","-0.7469","14"
"2020-04-08 18:38:00","0.054835714285714286","0.7644","-0.8126","14"
"2020-04-08 18:39:00","-0.03734545454545454","0.6239","-0.6662","11"
"2020-04-08 18:40:00","-0.36791666666666667","0.0","-0.7424","6"
"2020-04-08 18:41:00","-0.1628857142857143","0.7003","-0.8126","14"
"2020-04-08 18:42:00","0.0045900000000000055","0.8689","-0.6662","10"
"2020-04-08 18:43:00","-0.09380555555555554","0.8327","-0.743","18"
"2020-04-08 18:44:00","0.03888461538461539","0.7644","-0.743","13"
"2020-04-08 18:45:00","-0.17215882352941175","0.7644","-0.8126","17"
"2020-04-08 18:46:00","-0.07317692307692308","0.8327","-0.8402","13"
"2020-04-08 18:47:00","-0.08975333333333332","0.802","-0.8126","15"
"2020-04-08 18:48:00","0.19434999999999997","0.8689","-0.7469","16"
"2020-04-08 18:49:00","-0.03177","0.8327","-0.7469","10"
"2020-04-08 18:50:00","-0.06244117647058824","0.9062","-0.7469","17"
"2020-04-08 18:51:00","-0.033800000000000004","0.6412","-0.7469","19"
"2020-04-08 18:52:00","-0.04655","0.7644","-0.743","20"
"2020-04-08 18:53:00","-0.12410833333333333","0.7644","-0.743","12"
"2020-04-08 18:54:00","-0.18906666666666663","0.128","-0.8402","12"
"2020-04-08 18:55:00","0.12616363636363637","0.8327","-0.6249","11"
"2020-04-08 18:56:00","0.002166666666666665","0.7644","-0.743","15"
"2020-04-08 18:57:00","-0.1588857142857143","0.8327","-0.8126","14"
"2020-04-08 18:58:00","0.10693333333333337","0.8689","-0.6662","12"
"2020-04-08 18:59:00","-0.17871578947368422","0.7644","-0.8126","19"
"2020-04-08 19:00:00","0.019522222222222215","0.8689","-0.7469","18"
"2020-04-08 19:01:00","-0.12831111111111115","0.7644","-0.7841","9"
"2020-04-08 19:02:00","-0.006028571428571431","0.4019","-0.7841","7"
"2020-04-08 19:03:00","0.14781333333333332","0.8689","-0.7841","15"
"2020-04-08 19:04:00","0.04458181818181819","0.658","-0.5837","11"
"2020-04-08 19:05:00","0.17481111111111114","0.8689","-0.7351","18"
"2020-04-08 19:06:00","-0.14813333333333334","0.7644","-0.7841","12"
"2020-04-08 19:07:00","0.06481666666666665","0.872","-0.7841","12"
"2020-04-08 19:08:00","0.19969999999999996","0.8327","-0.7841","10"
"2020-04-08 19:09:00","0.03121666666666667","0.8689","-0.9158","12"
"2020-04-08 19:10:00","0.0337","0.5551","-0.636","14"
"2020-04-08 19:11:00","0.13499","0.8689","-0.3597","10"
"2020-04-08 19:12:00","-0.01011538461538462","0.5983","-0.8906","13"
"2020-04-08 19:13:00","-0.02124999999999999","0.8327","-0.8402","18"
"2020-04-08 19:14:00","0.07546875","0.7644","-0.7841","16"
"2020-04-08 19:15:00","0.06261000000000001","0.8689","-0.6662","20"
"2020-04-08 19:16:00","0.0799375","0.8011","-0.7424","24"
"2020-04-08 19:17:00","0.15333478260869562","0.9062","-0.7579","23"
"2020-04-08 19:18:00","0.18262","0.7644","-0.8402","15"
"2020-04-08 19:19:00","-0.007033333333333324","0.8689","-0.6369","18"
"2020-04-08 19:20:00","0.022170000000000006","0.8689","-0.765","20"
"2020-04-08 19:21:00","-0.023428571428571427","0.4019","-0.5255","7"
"2020-04-08 19:22:00","0.20976875","0.7425","-0.3597","16"
"2020-04-08 19:23:00","0.18150714285714287","0.7206","-0.6841","14"
"2020-04-08 19:24:00","0.13606666666666667","0.5764","-0.5574","15"
"2020-04-08 19:25:00","0.08060714285714285","0.7206","-0.8957","14"
"2020-04-08 19:26:00","0.09901333333333334","0.6124","-0.8906","15"
"2020-04-08 19:27:00","0.17294166666666666","0.8327","-0.1027","12"
"2020-04-08 19:28:00","0.20987058823529411","0.8689","-0.8906","17"
"2020-04-08 19:29:00","0.02408999999999998","0.7206","-0.6114","20"
"2020-04-08 19:30:00","-0.009588888888888886","0.6115","-0.4767","9"
"2020-04-08 19:31:00","0.26425714285714286","0.8689","-0.9393","14"
"2020-04-08 19:32:00","-0.16737692307692303","0.8689","-0.8906","13"
"2020-04-08 19:33:00","0.13884285714285718","0.8689","-0.9158","14"
"2020-04-08 19:34:00","0.038374999999999986","0.7644","-0.8402","20"
"2020-04-08 19:35:00","-0.04019999999999999","0.6124","-0.9158","15"
"2020-04-08 19:36:00","0.2880153846153846","0.7263","-0.3818","13"
"2020-04-08 19:37:00","0.14675882352941172","0.7263","-0.6841","17"
"2020-04-08 19:38:00","-0.025436363636363642","0.8176","-0.6841","11"
"2020-04-08 19:39:00","0.10196249999999998","0.6517","-0.6249","16"
"2020-04-08 19:40:00","0.2235181818181818","0.7644","-0.4588","11"
"2020-04-08 19:41:00","-0.1882111111111111","0.4404","-0.743","9"
"2020-04-08 19:42:00","-0.061392307692307704","0.8011","-0.6841","13"
"2020-04-08 19:43:00","-0.19871666666666668","0.0","-0.7964","12"
"2020-04-08 19:44:00","0.09748181818181817","0.8074","-0.6841","11"
"2020-04-08 19:45:00","0.01171999999999999","0.6412","-0.6841","10"
"2020-04-08 19:46:00","0.1536727272727273","0.8689","-0.8402","11"
"2020-04-08 19:47:00","0.040928571428571425","0.7206","-0.6841","7"
"2020-04-08 19:48:00","0.03764444444444445","0.8689","-0.9158","9"
"2020-04-08 19:49:00","-0.043099999999999986","0.6162","-0.9158","8"
"2020-04-08 19:50:00","-0.13828333333333334","0.2942","-0.9158","12"
"2020-04-08 19:51:00","-0.07679285714285713","0.8011","-0.9158","14"
"2020-04-08 19:52:00","0.21962","0.7206","0.0","15"
"2020-04-08 19:53:00","0.042213333333333325","0.8327","-0.6841","15"
"2020-04-08 19:54:00","0.2605181818181818","0.6162","0.0","11"
"2020-04-08 19:55:00","0.06240714285714285","0.6124","-0.6841","14"
"2020-04-08 19:56:00","0.15936999999999996","0.8011","-0.5837","10"
"2020-04-08 19:57:00","-0.060933333333333346","0.7783","-0.9158","9"
"2020-04-08 19:58:00","-0.005019999999999995","0.7263","-0.765","15"
"2020-04-08 19:59:00","0.35986875000000007","0.7269","-0.6841","16"
"2020-04-08 20:00:00","0.1757625","0.8011","-0.4003","16"
"2020-04-08 20:01:00","0.16386363636363635","0.7644","-0.6841","11"
"2020-04-08 20:02:00","-0.10499","0.4404","-0.6249","10"
"2020-04-08 20:03:00","0.2022888888888889","0.872","-0.25","9"
"2020-04-08 20:04:00","-0.1148181818181818","0.5764","-0.5267","11"
"2020-04-08 20:05:00","-0.042706249999999994","0.5983","-0.9158","16"
"2020-04-08 20:06:00","-0.21308888888888888","0.0","-0.8402","9"
"2020-04-08 20:07:00","0.1305","0.6697","0.0","9"
"2020-04-08 20:08:00","0.10568333333333334","0.765","-0.4003","6"
"2020-04-08 20:09:00","0.06340000000000001","0.7717","-0.6249","10"
"2020-04-08 20:10:00","0.04026666666666668","0.8011","-0.7096","12"
